Device: cuda
/home/hailong/miniforge3/envs/USEF-TFGridNet/lib/python3.8/site-packages/torch/nn/utils/weight_norm.py:134: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)
Generator params: 7.81M
Discriminator params: 70.72M
Starting training from step 0 (phase 1)
step   75200 | phase 1 | loss_G 5.9701 | sep 0.8833 | stft 1.1023 | l1 0.0339 | amp 0.7262 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.44 | rss 1392MB | 0.49s
step   75300 | phase 1 | loss_G 7.0398 | sep 4.0294 | stft 1.0021 | l1 0.0291 | amp 0.1130 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   75400 | phase 1 | loss_G 9.5043 | sep 8.0036 | stft 1.0987 | l1 0.0180 | amp 0.0016 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.98 | rss 1392MB | 0.51s
step   75500 | phase 1 | loss_G 7.1256 | sep 5.2027 | stft 0.9026 | l1 0.0223 | amp 0.1726 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.61 | rss 1392MB | 0.51s
step   75600 | phase 1 | loss_G 7.7766 | sep 4.1274 | stft 1.1381 | l1 0.0449 | amp 0.1471 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   75700 | phase 1 | loss_G 8.0777 | sep 5.8385 | stft 1.0260 | l1 0.0575 | amp 0.5849 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   75800 | phase 1 | loss_G 7.3097 | sep 3.1431 | stft 1.1429 | l1 0.0469 | amp 0.5029 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.47 | rss 1392MB | 0.51s
step   75900 | phase 1 | loss_G 6.2875 | sep 1.8813 | stft 1.0676 | l1 0.0173 | amp 0.4731 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.54 | rss 1392MB | 0.51s
step   76000 | phase 1 | loss_G 7.5132 | sep 2.9844 | stft 1.2031 | l1 0.0106 | amp 0.1184 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.70 | rss 1392MB | 0.49s
step   76100 | phase 1 | loss_G 9.6798 | sep 8.8026 | stft 1.0538 | l1 0.0190 | amp 0.1292 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.68 | rss 1392MB | 0.51s
step   76200 | phase 1 | loss_G 7.3117 | sep 3.5524 | stft 1.1042 | l1 0.0285 | amp 0.8958 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   76300 | phase 1 | loss_G 7.9153 | sep 5.8593 | stft 0.9922 | l1 0.0492 | amp 0.3947 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   76400 | phase 1 | loss_G 14.1284 | sep 12.9763 | stft 1.5231 | l1 0.0496 | amp 0.0944 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.33 | rss 1392MB | 0.51s
step   76500 | phase 1 | loss_G 9.7070 | sep 7.8922 | stft 1.1495 | l1 0.0265 | amp 0.2165 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.68 | rss 1392MB | 0.51s
step   76600 | phase 1 | loss_G 7.2550 | sep 3.1601 | stft 1.1307 | l1 0.0428 | amp 0.1906 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.76 | rss 1392MB | 0.51s
step   76700 | phase 1 | loss_G 5.4057 | sep 1.7617 | stft 0.9003 | l1 0.0472 | amp 0.1663 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.67 | rss 1392MB | 0.51s
step   76800 | phase 1 | loss_G 11.0995 | sep 9.2862 | stft 1.2889 | l1 0.0238 | amp 0.1133 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.88 | rss 1392MB | 0.49s
step   76900 | phase 1 | loss_G 8.0241 | sep 4.8385 | stft 1.1159 | l1 0.0504 | amp 0.4280 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.51s
step   77000 | phase 1 | loss_G 4.2812 | sep -1.6021 | stft 1.0122 | l1 0.0428 | amp 0.4838 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.51s
step   77100 | phase 1 | loss_G 6.8735 | sep 3.6554 | stft 1.0049 | l1 0.0424 | amp 0.4852 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   77200 | phase 1 | loss_G 6.4334 | sep 2.9564 | stft 0.9867 | l1 0.0429 | amp 0.2948 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.62 | rss 1392MB | 0.51s
step   77300 | phase 1 | loss_G 6.6494 | sep 2.7626 | stft 1.0495 | l1 0.0417 | amp 0.4553 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.51s
step   77400 | phase 1 | loss_G 8.4216 | sep 4.0956 | stft 1.2699 | l1 0.0490 | amp 0.3527 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.51s
step   77500 | phase 1 | loss_G 6.0790 | sep 2.4032 | stft 0.9698 | l1 0.0562 | amp 0.3241 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   77600 | phase 1 | loss_G 4.3603 | sep -1.3988 | stft 1.0066 | l1 0.0535 | amp 0.5748 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.47 | rss 1392MB | 0.49s
step   77700 | phase 1 | loss_G 7.1259 | sep 3.2096 | stft 1.1000 | l1 0.0419 | amp 0.4355 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.51s
step   77800 | phase 1 | loss_G 8.4299 | sep 4.7481 | stft 1.2075 | l1 0.0362 | amp 0.3164 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.51s
step   77900 | phase 1 | loss_G 6.1878 | sep 2.3372 | stft 0.9988 | l1 0.0505 | amp 0.3499 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   78000 | phase 1 | loss_G 11.7091 | sep 9.1809 | stft 1.4194 | l1 0.0432 | amp 0.3555 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.78 | rss 1392MB | 0.51s
step   78100 | phase 1 | loss_G 6.0649 | sep 2.2755 | stft 0.9829 | l1 0.0254 | amp 0.4127 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.51s
step   78200 | phase 1 | loss_G 9.1087 | sep 7.6592 | stft 1.0518 | l1 0.0405 | amp 0.0705 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.78 | rss 1392MB | 0.51s
step   78300 | phase 1 | loss_G 12.1052 | sep 11.8353 | stft 1.2338 | l1 0.0369 | amp 0.2055 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.76 | rss 1392MB | 0.51s
step   78400 | phase 1 | loss_G 9.2754 | sep 6.7242 | stft 1.1796 | l1 0.0305 | amp 0.1016 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.70 | rss 1392MB | 0.49s
step   78500 | phase 1 | loss_G 9.7899 | sep 7.8099 | stft 1.1743 | l1 0.0272 | amp 0.0452 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.82 | rss 1392MB | 0.51s
step   78600 | phase 1 | loss_G 8.8713 | sep 7.1405 | stft 1.0574 | l1 0.0279 | amp 0.2071 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   78700 | phase 1 | loss_G 6.3544 | sep 3.6297 | stft 0.9031 | l1 0.0484 | amp 0.2025 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.62 | rss 1392MB | 0.51s
step   78800 | phase 1 | loss_G 3.2736 | sep -1.7492 | stft 0.8268 | l1 0.0281 | amp 0.1173 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.74 | rss 1392MB | 0.51s
step   78900 | phase 1 | loss_G 5.7246 | sep 1.7191 | stft 0.9683 | l1 0.0468 | amp 0.4593 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   79000 | phase 1 | loss_G 7.8028 | sep 5.6677 | stft 0.9886 | l1 0.0517 | amp 0.1491 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.63 | rss 1392MB | 0.51s
step   79100 | phase 1 | loss_G 5.5440 | sep 1.3852 | stft 0.9664 | l1 0.0385 | amp 0.4207 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.48 | rss 1392MB | 0.51s
step   79200 | phase 1 | loss_G 7.8089 | sep 3.9573 | stft 1.1620 | l1 0.0405 | amp 0.4383 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.48 | rss 1392MB | 0.49s
step   79300 | phase 1 | loss_G 8.3760 | sep 3.1933 | stft 1.3518 | l1 0.0409 | amp 0.1811 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.51s
step   79400 | phase 1 | loss_G 10.7152 | sep 7.4514 | stft 1.3923 | l1 0.0558 | amp 0.9173 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   79500 | phase 1 | loss_G 6.9316 | sep 4.8776 | stft 0.8931 | l1 0.0547 | amp 0.3572 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   79600 | phase 1 | loss_G 5.9710 | sep 1.7079 | stft 1.0205 | l1 0.0290 | amp 0.4256 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.52 | rss 1392MB | 0.51s
step   79700 | phase 1 | loss_G 10.0961 | sep 5.6417 | stft 1.4530 | l1 0.0200 | amp 0.2376 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.90 | rss 1392MB | 0.51s
step   79800 | phase 1 | loss_G 8.2697 | sep 5.1433 | stft 1.1357 | l1 0.0392 | amp 0.3958 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.51 | rss 1392MB | 0.51s
step   79900 | phase 1 | loss_G 7.4520 | sep 4.2458 | stft 1.0616 | l1 0.0421 | amp 0.2783 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.67 | rss 1392MB | 0.51s
step   80000 | phase 1 | loss_G 5.0923 | sep 1.3423 | stft 0.8791 | l1 0.0518 | amp 0.3532 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.49 | rss 1392MB | 0.49s
Removed old checkpoint: ./checkpoints/checkpoint_0080000.pt
Saved checkpoint: ./checkpoints/checkpoint_0080000.pt
Validation loss: 0.6593 | si_sdr: -3.05 dB | rms_ratio: 0.641 | ta_energy: -30.9 dB
step   80100 | phase 1 | loss_G 8.3158 | sep 5.3389 | stft 1.1247 | l1 0.0457 | amp 0.4971 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.56 | rss 1392MB | 0.51s
step   80200 | phase 1 | loss_G 7.2057 | sep 4.5674 | stft 0.9792 | l1 0.0516 | amp 0.2475 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   80300 | phase 1 | loss_G 4.1393 | sep -0.0316 | stft 0.8264 | l1 0.0460 | amp 0.3180 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   80400 | phase 1 | loss_G 10.1301 | sep 7.7285 | stft 1.2497 | l1 0.0343 | amp 0.0713 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.78 | rss 1392MB | 0.51s
step   80500 | phase 1 | loss_G 8.1077 | sep 2.7630 | stft 1.3401 | l1 0.0508 | amp 0.7255 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.46 | rss 1392MB | 0.51s
step   80600 | phase 1 | loss_G 5.6943 | sep 1.7131 | stft 0.9626 | l1 0.0495 | amp 0.3672 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   80700 | phase 1 | loss_G 10.2810 | sep 7.9321 | stft 1.2578 | l1 0.0519 | amp 0.1832 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.87 | rss 1392MB | 0.51s
step   80800 | phase 1 | loss_G 7.6945 | sep 4.6502 | stft 1.0711 | l1 0.0278 | amp 0.3370 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.50s
step   80900 | phase 1 | loss_G 5.3609 | sep 0.0014 | stft 1.0669 | l1 0.0511 | amp 0.8439 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.39 | rss 1392MB | 0.51s
step   81000 | phase 1 | loss_G 8.3538 | sep 5.4790 | stft 1.1193 | l1 0.0352 | amp 0.4791 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.53 | rss 1392MB | 0.51s
step   81100 | phase 1 | loss_G 10.1235 | sep 5.7308 | stft 1.4476 | l1 0.0401 | amp 0.2745 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   81200 | phase 1 | loss_G 8.5351 | sep 6.3092 | stft 1.0740 | l1 0.0213 | amp 0.0026 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.93 | rss 1392MB | 0.51s
step   81300 | phase 1 | loss_G 6.9448 | sep 1.8883 | stft 1.1949 | l1 0.0526 | amp 0.2939 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.62 | rss 1392MB | 0.51s
step   81400 | phase 1 | loss_G 4.9149 | sep 1.0284 | stft 0.8778 | l1 0.0231 | amp 0.0006 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.00 | rss 1392MB | 0.51s
step   81500 | phase 1 | loss_G 2.2399 | sep -7.1241 | stft 1.1565 | l1 0.0385 | amp 0.7237 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.43 | rss 1392MB | 0.51s
step   81600 | phase 1 | loss_G 6.3514 | sep 4.4311 | stft 0.8237 | l1 0.0346 | amp 0.1649 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.65 | rss 1392MB | 0.49s
step   81700 | phase 1 | loss_G 6.9816 | sep 3.1937 | stft 1.0719 | l1 0.0502 | amp 0.6468 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.48 | rss 1392MB | 0.51s
step   81800 | phase 1 | loss_G 7.5235 | sep 3.9914 | stft 1.1020 | l1 0.0354 | amp 0.6530 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.51 | rss 1392MB | 0.51s
step   81900 | phase 1 | loss_G 7.2697 | sep 3.8602 | stft 1.0635 | l1 0.0442 | amp 0.3315 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   82000 | phase 1 | loss_G 7.9041 | sep 5.3775 | stft 1.0385 | l1 0.0462 | amp 0.2409 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.61 | rss 1392MB | 0.51s
step   82100 | phase 1 | loss_G 9.6571 | sep 8.1805 | stft 1.1097 | l1 0.0372 | amp 0.2089 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   82200 | phase 1 | loss_G 9.3273 | sep 7.9346 | stft 1.0680 | l1 0.0400 | amp 0.0365 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.90 | rss 1392MB | 0.51s
step   82300 | phase 1 | loss_G 6.8430 | sep 4.1652 | stft 0.9486 | l1 0.0351 | amp 0.2931 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   82400 | phase 1 | loss_G 5.9317 | sep 2.4815 | stft 0.9337 | l1 0.0446 | amp 0.5832 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.47 | rss 1392MB | 0.49s
step   82500 | phase 1 | loss_G 8.6477 | sep 4.6591 | stft 1.2587 | l1 0.0490 | amp 0.3341 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.51s
step   82600 | phase 1 | loss_G 7.6932 | sep 3.7294 | stft 1.1613 | l1 0.0443 | amp 0.3328 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.56 | rss 1392MB | 0.51s
step   82700 | phase 1 | loss_G 8.6589 | sep 6.6561 | stft 1.0637 | l1 0.0249 | amp 0.2180 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   82800 | phase 1 | loss_G 10.9847 | sep 9.5106 | stft 1.2413 | l1 0.0463 | amp 0.5187 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   82900 | phase 1 | loss_G 5.4949 | sep 2.1123 | stft 0.8827 | l1 0.0504 | amp 0.2679 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.67 | rss 1392MB | 0.51s
step   83000 | phase 1 | loss_G 4.5535 | sep -0.3846 | stft 0.9455 | l1 0.0363 | amp 0.1413 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.72 | rss 1392MB | 0.51s
step   83100 | phase 1 | loss_G 11.4357 | sep 11.4126 | stft 1.1433 | l1 0.0257 | amp 0.1839 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.91 | rss 1392MB | 0.51s
step   83200 | phase 1 | loss_G 5.7610 | sep 2.2083 | stft 0.9256 | l1 0.0576 | amp 0.3211 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.49s
step   83300 | phase 1 | loss_G 10.6953 | sep 9.9103 | stft 1.1440 | l1 0.0406 | amp 0.0129 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.88 | rss 1392MB | 0.52s
step   83400 | phase 1 | loss_G 7.7546 | sep 2.5215 | stft 1.2937 | l1 0.0504 | amp 0.5554 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.48 | rss 1392MB | 0.51s
step   83500 | phase 1 | loss_G 12.6949 | sep 9.2841 | stft 1.6071 | l1 0.0344 | amp 0.2009 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.16 | rss 1392MB | 0.51s
step   83600 | phase 1 | loss_G 8.8300 | sep 7.0627 | stft 1.0546 | l1 0.0510 | amp 0.0214 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.90 | rss 1392MB | 0.51s
step   83700 | phase 1 | loss_G 1.1145 | sep -5.2603 | stft 0.7459 | l1 0.0307 | amp 0.1556 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.92 | rss 1392MB | 0.51s
step   83800 | phase 1 | loss_G 7.2221 | sep 3.2552 | stft 1.1155 | l1 0.0345 | amp 0.4753 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   83900 | phase 1 | loss_G 12.8268 | sep 13.2082 | stft 1.2409 | l1 0.0360 | amp 0.0928 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.86 | rss 1392MB | 0.51s
step   84000 | phase 1 | loss_G 5.3623 | sep 1.5703 | stft 0.9119 | l1 0.0358 | amp 0.4619 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.49s
step   84100 | phase 1 | loss_G 5.5155 | sep -0.1249 | stft 1.1107 | l1 0.0486 | amp 0.4039 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   84200 | phase 1 | loss_G 8.3086 | sep 5.3415 | stft 1.1244 | l1 0.0320 | amp 0.1054 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.69 | rss 1392MB | 0.51s
step   84300 | phase 1 | loss_G 10.2639 | sep 9.0170 | stft 1.1464 | l1 0.0468 | amp 0.0234 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.92 | rss 1392MB | 0.51s
step   84400 | phase 1 | loss_G 7.0670 | sep 2.9403 | stft 1.1164 | l1 0.0300 | amp 0.2460 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.51s
step   84500 | phase 1 | loss_G 7.1552 | sep 2.5913 | stft 1.1673 | l1 0.0456 | amp 0.3181 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.60 | rss 1392MB | 0.51s
step   84600 | phase 1 | loss_G 6.1471 | sep 1.6580 | stft 1.0588 | l1 0.0476 | amp 0.4632 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.51 | rss 1392MB | 0.51s
step   84700 | phase 1 | loss_G 9.6024 | sep 7.4320 | stft 1.1731 | l1 0.0416 | amp 0.5172 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.65 | rss 1392MB | 0.51s
step   84800 | phase 1 | loss_G 12.1830 | sep 10.9478 | stft 1.3379 | l1 0.0394 | amp 0.1807 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.04 | rss 1392MB | 0.49s
step   84900 | phase 1 | loss_G 9.0457 | sep 7.0474 | stft 1.1006 | l1 0.0383 | amp 0.3294 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.55 | rss 1392MB | 0.51s
step   85000 | phase 1 | loss_G 8.5764 | sep 5.4827 | stft 1.1633 | l1 0.0372 | amp 0.1629 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.65 | rss 1392MB | 0.51s
Removed old checkpoint: ./checkpoints/checkpoint_0085000.pt
Saved checkpoint: ./checkpoints/checkpoint_0085000.pt
Validation loss: 0.9704 | si_sdr: -4.08 dB | rms_ratio: 0.638 | ta_energy: -30.2 dB
step   85100 | phase 1 | loss_G 4.8823 | sep -0.0134 | stft 0.9745 | l1 0.0333 | amp 0.3081 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   85200 | phase 1 | loss_G 10.3315 | sep 9.0915 | stft 1.1537 | l1 0.0342 | amp 0.0327 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.84 | rss 1392MB | 0.51s
step   85300 | phase 1 | loss_G 9.9888 | sep 9.5787 | stft 1.0368 | l1 0.0313 | amp 0.5113 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.45 | rss 1392MB | 0.51s
step   85400 | phase 1 | loss_G 5.1337 | sep 0.4217 | stft 0.9792 | l1 0.0543 | amp 0.4428 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.51s
step   85500 | phase 1 | loss_G 6.7118 | sep 0.4999 | stft 1.2892 | l1 0.0314 | amp 0.5290 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.48 | rss 1392MB | 0.51s
step   85600 | phase 1 | loss_G 10.2027 | sep 7.4351 | stft 1.2924 | l1 0.0466 | amp 0.2938 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.49s
step   85700 | phase 1 | loss_G 8.3797 | sep 6.6369 | stft 1.0070 | l1 0.0526 | amp 0.1853 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.67 | rss 1392MB | 0.51s
step   85800 | phase 1 | loss_G 8.9627 | sep 6.8173 | stft 1.1088 | l1 0.0201 | amp 0.1857 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.59 | rss 1392MB | 0.51s
step   85900 | phase 1 | loss_G 12.0908 | sep 11.7213 | stft 1.2423 | l1 0.0377 | amp 0.0493 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.11 | rss 1392MB | 0.51s
step   86000 | phase 1 | loss_G 8.4172 | sep 5.2383 | stft 1.1581 | l1 0.0151 | amp 0.6282 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.38 | rss 1392MB | 0.51s
step   86100 | phase 1 | loss_G 11.7021 | sep 10.7866 | stft 1.2575 | l1 0.0422 | amp 0.2785 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.14 | rss 1392MB | 0.51s
step   86200 | phase 1 | loss_G 5.9552 | sep 1.3192 | stft 1.0535 | l1 0.0559 | amp 1.1679 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.32 | rss 1392MB | 0.51s
step   86300 | phase 1 | loss_G 14.3474 | sep 13.0400 | stft 1.5619 | l1 0.0353 | amp 0.1431 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.43 | rss 1392MB | 0.51s
step   86400 | phase 1 | loss_G 7.2100 | sep 3.4986 | stft 1.0890 | l1 0.0316 | amp 0.2161 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.70 | rss 1392MB | 0.50s
step   86500 | phase 1 | loss_G 4.0474 | sep -2.3299 | stft 1.0372 | l1 0.0528 | amp 0.7423 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.41 | rss 1392MB | 0.51s
step   86600 | phase 1 | loss_G 9.5680 | sep 7.2472 | stft 1.1846 | l1 0.0432 | amp 0.2017 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 1.05 | rss 1392MB | 0.51s
step   86700 | phase 1 | loss_G 5.4914 | sep -0.1114 | stft 1.1035 | l1 0.0594 | amp 0.5405 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.47 | rss 1392MB | 0.51s
step   86800 | phase 1 | loss_G 7.9980 | sep 4.9799 | stft 1.0968 | l1 0.0479 | amp 0.2112 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.66 | rss 1392MB | 0.51s
step   86900 | phase 1 | loss_G 8.7658 | sep 5.0614 | stft 1.2430 | l1 0.0398 | amp 0.4673 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.51 | rss 1392MB | 0.51s
step   87000 | phase 1 | loss_G 8.4652 | sep 6.2537 | stft 1.0636 | l1 0.0403 | amp 0.2444 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.58 | rss 1392MB | 0.51s
step   87100 | phase 1 | loss_G 7.6559 | sep 4.3636 | stft 1.0924 | l1 0.0244 | amp 0.0474 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.82 | rss 1392MB | 0.51s
step   87200 | phase 1 | loss_G 4.3721 | sep -0.7845 | stft 0.9484 | l1 0.0446 | amp 0.7595 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.50 | rss 1392MB | 0.49s
step   87300 | phase 1 | loss_G 7.6465 | sep 5.7197 | stft 0.9539 | l1 0.0343 | amp 0.2860 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.62s
step   87400 | phase 1 | loss_G 7.3397 | sep 4.6754 | stft 0.9971 | l1 0.0334 | amp 0.2613 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.57 | rss 1392MB | 0.51s
step   87500 | phase 1 | loss_G 8.7676 | sep 6.9638 | stft 1.0524 | l1 0.0472 | amp 0.0634 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.78 | rss 1392MB | 0.51s
step   87600 | phase 1 | loss_G 7.6393 | sep 2.9941 | stft 1.2251 | l1 0.0337 | amp 0.0706 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.86 | rss 1392MB | 0.51s
step   87700 | phase 1 | loss_G 5.0522 | sep 0.3103 | stft 0.9742 | l1 0.0521 | amp 0.4515 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.51 | rss 1392MB | 0.51s
step   87800 | phase 1 | loss_G 8.5980 | sep 6.0480 | stft 1.1101 | l1 0.0467 | amp 0.2811 | adv 0.0000 | fm 0.0000 | D 0.0000 | rms 0.61 | rss 1392MB | 0.51s
